,time,temperature,wind_speed,wind_direction,humidity,barometric_pressure,solar_radiation,precipitation
580,2021-04-25 04:59:59,7.2,2.22,85.0,80.0,939.0,1.0,0.0
581,2021-04-25 05:59:59,6.9,2.2,60.0,79.0,938.0,1.0,0.0
582,2021-04-25 06:59:59,7.4,3.1,62.0,78.0,937.0,2.0,0.0
583,2021-04-25 07:59:59,7.3,2.83,69.0,80.0,937.0,8.0,0.0
584,2021-04-25 08:59:59,7.5,2.87,58.0,80.0,937.0,65.0,0.0
585,2021-04-25 09:59:59,8.4,2.68,54.0,76.0,937.0,189.0,0.0
586,2021-04-25 10:59:59,8.7,2.22,66.0,77.0,937.0,116.0,0.0
587,2021-04-25 11:59:59,8.2,1.35,90.0,81.0,937.0,80.0,0.9
588,2021-04-25 12:59:59,8.3,1.0,101.0,79.0,937.0,104.0,0.2
589,2021-04-25 13:59:59,8.4,0.62,90.0,81.0,937.0,151.0,0.7
590,2021-04-25 14:59:59,8.0,0.83,54.0,87.0,937.0,55.0,2.3
591,2021-04-25 15:59:59,7.6,1.02,23.0,93.0,937.0,56.0,2.7
592,2021-04-25 16:59:59,7.5,1.38,9.0,93.0,936.0,74.0,0.4
593,2021-04-25 17:59:59,7.4,2.07,31.0,95.0,936.0,51.0,2.0
594,2021-04-25 18:59:59,7.2,2.03,72.0,95.0,936.0,42.0,0.8
595,2021-04-25 19:59:59,7.3,1.73,58.0,94.0,936.0,17.0,0.4
596,2021-04-25 20:59:59,7.4,1.87,59.0,95.0,936.0,8.0,0.1
597,2021-04-25 21:59:59,7.5,2.85,74.0,95.0,936.0,1.0,0.1
598,2021-04-25 22:59:59,7.4,2.0,12.0,95.0,936.0,1.0,0.2
599,2021-04-25 23:59:59,7.2,2.05,12.0,96.0,936.0,1.0,0.0
600,2021-04-26 00:59:59,7.5,1.0,260.0,97.0,936.0,2.0,0.0
601,2021-04-26 01:59:59,7.9,0.57,14.0,95.0,936.0,2.0,0.0
602,2021-04-26 02:59:59,8.1,0.68,10.0,93.0,936.0,2.0,0.0
603,2021-04-26 03:59:59,7.9,0.68,11.0,94.0,935.0,1.0,0.0
604,2021-04-26 04:59:59,7.7,0.48,52.0,94.0,935.0,1.0,0.0
605,2021-04-26 05:59:59,7.5,0.5,5.0,95.0,935.0,1.0,0.0
606,2021-04-26 06:59:59,7.3,0.92,70.0,97.0,934.0,1.0,0.0
607,2021-04-26 07:59:59,7.5,0.13,75.0,97.0,934.0,6.0,0.0
608,2021-04-26 08:59:59,7.7,0.57,151.0,97.0,935.0,16.0,0.1
609,2021-04-26 09:59:59,8.0,0.92,184.0,96.0,935.0,99.0,0.0
610,2021-04-26 10:59:59,8.4,0.85,182.0,95.0,935.0,126.0,0.0
611,2021-04-26 11:59:59,9.4,1.47,195.0,88.0,935.0,186.0,0.1
612,2021-04-26 12:59:59,10.2,1.8,248.0,82.0,935.0,315.0,0.0
613,2021-04-26 13:59:59,12.0,1.82,255.0,72.0,934.0,539.0,0.0
614,2021-04-26 14:59:59,14.0,1.83,239.0,60.0,933.0,932.0,0.0
615,2021-04-26 15:59:59,14.5,1.97,229.0,55.0,933.0,566.0,0.0
616,2021-04-26 16:59:59,15.2,2.53,255.0,52.0,933.0,600.0,0.0
617,2021-04-26 17:59:59,15.5,2.15,267.0,49.0,932.0,363.0,0.0
618,2021-04-26 18:59:59,15.7,2.32,268.0,51.0,932.0,462.0,0.0
619,2021-04-26 19:59:59,15.4,2.13,275.0,48.0,932.0,261.0,0.0
620,2021-04-26 20:59:59,14.8,1.48,251.0,49.0,932.0,56.0,0.0
621,2021-04-26 21:59:59,14.0,1.28,239.0,57.0,933.0,0.0,0.0
622,2021-04-26 22:59:59,13.2,1.05,88.0,63.0,933.0,0.0,0.0
623,2021-04-26 23:59:59,11.5,1.47,76.0,74.0,933.0,1.0,0.1
624,2021-04-27 00:59:59,11.1,1.28,161.0,76.0,933.0,0.0,0.0
625,2021-04-27 01:59:59,10.5,1.53,251.0,77.0,933.0,0.0,0.0
626,2021-04-27 02:59:59,9.8,1.05,224.0,79.0,933.0,0.0,0.0
627,2021-04-27 03:59:59,8.9,0.42,147.0,87.0,933.0,0.0,0.0
628,2021-04-27 04:59:59,8.6,0.47,251.0,89.0,933.0,0.0,0.0
629,2021-04-27 05:59:59,8.2,0.32,91.0,91.0,933.0,0.0,0.0
630,2021-04-27 06:59:59,7.2,0.68,124.0,95.0,933.0,0.0,0.0
631,2021-04-27 07:59:59,7.6,0.38,156.0,94.0,933.0,15.0,0.0
632,2021-04-27 08:59:59,7.8,0.65,116.0,93.0,933.0,54.0,0.0
633,2021-04-27 09:59:59,8.4,0.5,109.0,90.0,933.0,122.0,0.0
634,2021-04-27 10:59:59,9.3,0.92,82.0,86.0,933.0,229.0,0.0
635,2021-04-27 11:59:59,10.4,1.05,97.0,81.0,933.0,350.0,0.0
636,2021-04-27 12:59:59,12.9,1.2,83.0,69.0,933.0,601.0,0.0
637,2021-04-27 13:59:59,13.9,1.7,140.0,62.0,933.0,501.0,0.0
638,2021-04-27 14:59:59,14.4,2.27,132.0,61.0,932.0,659.0,0.0
639,2021-04-27 15:59:59,15.7,1.95,151.0,52.0,932.0,868.0,0.0
640,2021-04-27 16:59:59,15.5,2.05,171.0,53.0,931.0,317.0,0.0
641,2021-04-27 17:59:59,14.0,2.07,188.0,61.0,932.0,73.0,0.1
642,2021-04-27 18:59:59,12.8,1.98,254.0,65.0,932.0,73.0,0.0
643,2021-04-27 19:59:59,11.3,2.47,214.0,72.0,932.0,74.0,0.1
644,2021-04-27 20:59:59,11.8,1.12,219.0,67.0,932.0,30.0,0.0
645,2021-04-27 21:59:59,10.9,1.03,52.0,78.0,933.0,0.0,1.6
646,2021-04-27 22:59:59,7.9,1.58,8.0,94.0,934.0,2.0,27.4
647,2021-04-27 23:59:59,8.7,1.98,320.0,88.0,934.0,1.0,0.2
648,2021-04-28 00:59:59,8.7,0.62,35.0,86.0,934.0,0.0,0.1
649,2021-04-28 01:59:59,8.6,0.3,60.0,90.0,934.0,1.0,0.1
650,2021-04-28 02:59:59,8.2,0.97,250.0,91.0,934.0,0.0,0.0
651,2021-04-28 03:59:59,7.8,0.77,237.0,91.0,933.0,0.0,0.0
652,2021-04-28 04:59:59,7.6,1.02,249.0,92.0,933.0,0.0,0.0
653,2021-04-28 05:59:59,7.4,0.53,181.0,93.0,933.0,1.0,0.0
654,2021-04-28 06:59:59,7.5,0.42,166.0,93.0,933.0,1.0,0.0
655,2021-04-28 07:59:59,7.8,0.58,165.0,93.0,933.0,12.0,0.0
656,2021-04-28 08:59:59,7.9,0.52,125.0,93.0,933.0,48.0,0.0
657,2021-04-28 09:59:59,8.2,0.92,162.0,93.0,933.0,109.0,0.0
658,2021-04-28 10:59:59,8.7,1.22,146.0,91.0,933.0,179.0,0.0
659,2021-04-28 11:59:59,9.5,1.25,157.0,92.0,934.0,316.0,0.4
660,2021-04-28 12:59:59,11.6,1.62,243.0,81.0,934.0,524.0,0.0
661,2021-04-28 13:59:59,13.2,2.05,226.0,69.0,933.0,871.0,0.0
662,2021-04-28 14:59:59,14.7,2.82,205.0,56.0,933.0,849.0,0.1
663,2021-04-28 15:59:59,13.3,3.4,192.0,60.0,933.0,392.0,0.0
664,2021-04-28 16:59:59,13.9,3.08,190.0,59.0,932.0,763.0,0.0
665,2021-04-28 17:59:59,15.4,4.05,236.0,48.0,932.0,595.0,0.0
666,2021-04-28 18:59:59,14.9,3.42,206.0,49.0,932.0,499.0,0.0
667,2021-04-28 19:59:59,14.5,3.62,250.0,48.0,932.0,261.0,0.0
668,2021-04-28 20:59:59,13.3,4.15,251.0,50.0,932.0,63.0,0.0
669,2021-04-28 21:59:59,12.1,3.25,234.0,55.0,933.0,0.0,0.0
670,2021-04-28 22:59:59,11.1,2.87,253.0,63.0,933.0,0.0,0.0
671,2021-04-28 23:59:59,10.3,2.57,239.0,67.0,934.0,0.0,0.0
672,2021-04-29 00:59:59,10.0,3.0,237.0,70.0,934.0,1.0,0.0
673,2021-04-29 01:59:59,9.6,2.5,242.0,71.0,934.0,1.0,0.0
674,2021-04-29 02:59:59,9.1,2.48,241.0,75.0,934.0,1.0,0.0
675,2021-04-29 03:59:59,8.7,3.7,241.0,83.0,933.0,1.0,0.0
676,2021-04-29 04:59:59,8.4,2.87,256.0,86.0,933.0,1.0,0.0
677,2021-04-29 05:59:59,8.2,2.37,250.0,88.0,933.0,1.0,0.0
678,2021-04-29 06:59:59,8.2,1.62,189.0,88.0,933.0,1.0,0.0
679,2021-04-29 07:59:59,8.0,1.6,191.0,88.0,934.0,15.0,0.0
680,2021-04-29 08:59:59,8.1,1.4,186.0,88.0,934.0,47.0,0.0
681,2021-04-29 09:59:59,8.4,1.83,181.0,88.0,934.0,97.0,1.6
682,2021-04-29 10:59:59,8.5,1.67,205.0,91.0,934.0,197.0,0.3
683,2021-04-29 11:59:59,8.8,2.73,230.0,91.0,934.0,262.0,3.0
684,2021-04-29 12:59:59,10.7,2.73,240.0,79.0,934.0,750.0,0.0
685,2021-04-29 13:59:59,11.7,3.92,246.0,66.0,934.0,584.0,0.1
686,2021-04-29 14:59:59,12.8,3.85,247.0,60.0,934.0,742.0,0.0
687,2021-04-29 15:59:59,13.0,4.93,230.0,58.0,934.0,814.0,0.0
688,2021-04-29 16:59:59,12.9,5.17,246.0,55.0,934.0,858.0,0.0
689,2021-04-29 17:59:59,12.7,5.15,226.0,51.0,934.0,684.0,0.0
690,2021-04-29 18:59:59,12.5,4.83,224.0,50.0,934.0,483.0,0.0
691,2021-04-29 19:59:59,12.1,4.12,226.0,49.0,934.0,282.0,0.0
692,2021-04-29 20:59:59,10.9,4.0,230.0,52.0,934.0,65.0,0.0
693,2021-04-29 21:59:59,9.8,3.23,245.0,55.0,935.0,0.0,0.0
694,2021-04-29 22:59:59,9.0,2.48,231.0,56.0,935.0,0.0,0.0
695,2021-04-29 23:59:59,8.4,2.2,252.0,60.0,935.0,0.0,0.0
696,2021-04-30 00:59:59,7.8,1.8,240.0,63.0,935.0,0.0,0.0
697,2021-04-30 01:59:59,6.7,1.28,202.0,69.0,935.0,0.0,0.0
698,2021-04-30 02:59:59,5.7,0.97,211.0,75.0,935.0,0.0,0.0
699,2021-04-30 03:59:59,5.0,0.55,185.0,79.0,934.0,0.0,0.0
700,2021-04-30 04:59:59,4.6,0.27,190.0,80.0,934.0,0.0,0.0
701,2021-04-30 05:59:59,4.9,1.07,249.0,78.0,934.0,1.0,0.0
702,2021-04-30 06:59:59,4.5,1.03,144.0,81.0,935.0,1.0,0.0
703,2021-04-30 07:59:59,4.1,1.17,136.0,83.0,935.0,27.0,0.0
704,2021-04-30 08:59:59,4.7,1.1,156.0,81.0,935.0,115.0,0.0
705,2021-04-30 09:59:59,6.6,1.1,133.0,74.0,935.0,385.0,0.0
706,2021-04-30 10:59:59,8.7,1.2,115.0,66.0,935.0,559.0,0.0
707,2021-04-30 11:59:59,10.0,1.83,229.0,60.0,935.0,773.0,0.0
708,2021-04-30 12:59:59,10.7,2.15,231.0,53.0,935.0,660.0,0.0
709,2021-04-30 13:59:59,12.0,2.13,215.0,45.0,935.0,777.0,0.0
710,2021-04-30 14:59:59,12.2,2.05,206.0,42.0,935.0,462.0,0.0
711,2021-04-30 15:59:59,12.4,2.62,214.0,41.0,935.0,567.0,0.0
712,2021-04-30 16:59:59,12.5,2.87,186.0,41.0,934.0,563.0,0.0
713,2021-04-30 17:59:59,12.9,2.63,183.0,39.0,934.0,501.0,0.0
714,2021-04-30 18:59:59,13.0,2.52,224.0,38.0,934.0,347.0,0.0
715,2021-04-30 19:59:59,12.3,3.35,231.0,39.0,934.0,165.0,0.0
716,2021-04-30 20:59:59,10.7,3.07,276.0,49.0,935.0,34.0,0.0
717,2021-04-30 21:59:59,8.8,2.43,279.0,55.0,935.0,0.0,0.0
718,2021-04-30 22:59:59,8.4,1.32,259.0,57.0,935.0,0.0,0.0
719,2021-04-30 23:59:59,7.8,1.85,269.0,60.0,936.0,0.0,0.0
0,2021-05-01 00:59:59,7.3,0.97,0.0,64.0,936.0,0.0,0.0
1,2021-05-01 01:59:59,7.0,1.87,56.0,67.0,936.0,1.0,0.0
2,2021-05-01 02:59:59,6.5,1.62,74.0,74.0,936.0,1.0,0.0
3,2021-05-01 03:59:59,6.2,0.25,31.0,75.0,936.0,0.0,0.0
4,2021-05-01 04:59:59,6.1,0.57,44.0,71.0,936.0,0.0,0.0
5,2021-05-01 05:59:59,5.9,0.43,0.0,71.0,936.0,0.0,0.0
6,2021-05-01 06:59:59,6.1,0.22,27.0,70.0,936.0,0.0,0.0
7,2021-05-01 07:59:59,6.3,0.27,94.0,70.0,936.0,28.0,0.0
8,2021-05-01 08:59:59,7.4,0.27,15.0,67.0,937.0,94.0,0.0
9,2021-05-01 09:59:59,8.1,0.53,116.0,66.0,937.0,225.0,0.0
10,2021-05-01 10:59:59,9.0,1.33,117.0,65.0,937.0,542.0,0.0
11,2021-05-01 11:59:59,10.4,1.05,224.0,56.0,937.0,671.0,0.0
12,2021-05-01 12:59:59,11.4,1.8,269.0,45.0,937.0,617.0,0.0
13,2021-05-01 13:59:59,11.9,2.12,258.0,40.0,937.0,752.0,0.0
14,2021-05-01 14:59:59,12.7,2.02,24.0,37.0,937.0,666.0,0.0
15,2021-05-01 15:59:59,12.4,2.68,253.0,37.0,937.0,326.0,0.0
16,2021-05-01 16:59:59,11.6,2.77,288.0,39.0,937.0,187.0,0.0
17,2021-05-01 17:59:59,11.4,2.12,267.0,41.0,937.0,203.0,0.0
18,2021-05-01 18:59:59,11.9,1.58,283.0,39.0,937.0,253.0,0.0
19,2021-05-01 19:59:59,11.6,1.67,281.0,38.0,938.0,113.0,0.0
20,2021-05-01 20:59:59,11.1,1.37,263.0,41.0,938.0,25.0,0.0
21,2021-05-01 21:59:59,10.6,0.93,239.0,44.0,938.0,0.0,0.0
22,2021-05-01 22:59:59,10.5,0.85,236.0,44.0,939.0,0.0,0.0
23,2021-05-01 23:59:59,10.0,1.1,61.0,45.0,939.0,0.0,0.0
24,2021-05-02 00:59:59,8.8,2.23,62.0,56.0,939.0,0.0,0.0
25,2021-05-02 01:59:59,8.1,2.43,66.0,62.0,939.0,0.0,0.0
26,2021-05-02 02:59:59,7.0,3.1,71.0,66.0,939.0,0.0,0.0
27,2021-05-02 03:59:59,6.1,2.33,39.0,68.0,939.0,1.0,0.0
28,2021-05-02 04:59:59,5.6,2.37,17.0,71.0,939.0,0.0,0.0
29,2021-05-02 05:59:59,5.4,2.47,63.0,72.0,939.0,0.0,0.0
30,2021-05-02 06:59:59,5.2,2.1,47.0,72.0,939.0,1.0,0.0
31,2021-05-02 07:59:59,5.2,2.65,1.0,71.0,940.0,17.0,0.0
32,2021-05-02 08:59:59,6.0,1.97,45.0,70.0,940.0,168.0,0.0
33,2021-05-02 09:59:59,7.0,2.67,86.0,67.0,940.0,350.0,0.0
34,2021-05-02 10:59:59,8.4,2.15,60.0,64.0,940.0,586.0,0.0
35,2021-05-02 11:59:59,10.2,1.73,69.0,53.0,940.0,762.0,0.0
36,2021-05-02 12:59:59,11.4,1.65,63.0,47.0,940.0,793.0,0.0
37,2021-05-02 13:59:59,12.3,1.52,133.0,41.0,940.0,682.0,0.0
38,2021-05-02 14:59:59,13.3,0.73,95.0,36.0,940.0,397.0,0.0
39,2021-05-02 15:59:59,13.2,0.93,21.0,37.0,940.0,363.0,0.0
40,2021-05-02 16:59:59,14.0,1.45,88.0,35.0,940.0,598.0,0.0
41,2021-05-02 17:59:59,13.1,2.22,79.0,38.0,939.0,298.0,0.0
42,2021-05-02 18:59:59,13.4,1.88,66.0,38.0,939.0,402.0,0.0
43,2021-05-02 19:59:59,13.4,1.38,62.0,37.0,939.0,180.0,0.0
44,2021-05-02 20:59:59,12.7,1.93,75.0,39.0,939.0,35.0,0.0
45,2021-05-02 21:59:59,11.9,2.12,59.0,42.0,940.0,0.0,0.0
46,2021-05-02 22:59:59,11.3,1.7,34.0,47.0,940.0,0.0,0.0
47,2021-05-02 23:59:59,10.3,2.57,42.0,54.0,940.0,0.0,0.0
48,2021-05-03 00:59:59,9.2,2.7,53.0,57.0,941.0,0.0,0.0
49,2021-05-03 01:59:59,8.1,2.92,76.0,63.0,941.0,0.0,0.0
50,2021-05-03 02:59:59,8.1,2.72,82.0,66.0,941.0,0.0,0.0
51,2021-05-03 03:59:59,7.8,2.62,71.0,67.0,941.0,1.0,0.0
52,2021-05-03 04:59:59,7.3,2.75,107.0,71.0,941.0,1.0,0.0
53,2021-05-03 05:59:59,7.3,2.28,84.0,71.0,941.0,0.0,0.0
54,2021-05-03 06:59:59,7.3,2.1,72.0,71.0,941.0,0.0,0.0
55,2021-05-03 07:59:59,7.2,2.07,68.0,72.0,941.0,10.0,0.0
56,2021-05-03 08:59:59,7.3,2.17,64.0,72.0,942.0,23.0,0.0
57,2021-05-03 09:59:59,7.1,2.2,76.0,73.0,942.0,35.0,0.0
58,2021-05-03 10:59:59,7.8,2.42,72.0,71.0,942.0,257.0,0.0
59,2021-05-03 11:59:59,9.5,2.58,57.0,66.0,942.0,667.0,0.0
60,2021-05-03 12:59:59,10.4,2.9,72.0,64.0,942.0,558.0,0.0
61,2021-05-03 13:59:59,10.9,2.57,48.0,62.0,942.0,429.0,0.0
62,2021-05-03 14:59:59,11.8,2.38,16.0,60.0,942.0,645.0,0.0
63,2021-05-03 15:59:59,12.6,2.72,62.0,56.0,941.0,798.0,0.0
64,2021-05-03 16:59:59,13.4,2.45,56.0,53.0,941.0,667.0,0.0
65,2021-05-03 17:59:59,13.2,2.4,105.0,53.0,941.0,276.0,0.0
66,2021-05-03 18:59:59,13.1,3.5,119.0,53.0,940.0,526.0,0.0
67,2021-05-03 19:59:59,13.0,3.32,104.0,52.0,940.0,290.0,0.0
68,2021-05-03 20:59:59,12.4,1.27,103.0,54.0,941.0,33.0,0.0
69,2021-05-03 21:59:59,11.1,2.6,313.0,58.0,941.0,1.0,0.0
70,2021-05-03 22:59:59,9.8,1.92,53.0,66.0,942.0,0.0,0.0
71,2021-05-03 23:59:59,8.2,2.75,85.0,80.0,942.0,1.0,0.0
72,2021-05-04 00:59:59,7.8,2.25,78.0,83.0,942.0,0.0,0.3
73,2021-05-04 01:59:59,7.6,0.97,71.0,87.0,942.0,0.0,0.0
74,2021-05-04 02:59:59,7.6,0.4,48.0,88.0,942.0,0.0,0.0
75,2021-05-04 03:59:59,6.9,1.52,20.0,88.0,942.0,0.0,0.0
76,2021-05-04 04:59:59,6.2,1.2,23.0,86.0,942.0,0.0,0.0
77,2021-05-04 05:59:59,5.8,1.23,46.0,86.0,941.0,0.0,0.0
78,2021-05-04 06:59:59,5.3,1.02,41.0,87.0,941.0,0.0,0.0
79,2021-05-04 07:59:59,6.0,0.87,54.0,84.0,942.0,38.0,0.0
80,2021-05-04 08:59:59,7.9,0.92,32.0,75.0,942.0,187.0,0.0
81,2021-05-04 09:59:59,10.2,0.75,30.0,68.0,942.0,394.0,0.0
82,2021-05-04 10:59:59,11.5,0.87,128.0,67.0,942.0,555.0,0.0
83,2021-05-04 11:59:59,12.3,1.23,97.0,64.0,942.0,656.0,0.0
84,2021-05-04 12:59:59,13.9,1.05,128.0,55.0,942.0,887.0,0.0
85,2021-05-04 13:59:59,14.6,1.37,62.0,48.0,942.0,961.0,0.0
86,2021-05-04 14:59:59,16.0,1.42,171.0,39.0,941.0,976.0,0.0
87,2021-05-04 15:59:59,16.9,1.6,4.0,36.0,941.0,932.0,0.0
88,2021-05-04 16:59:59,18.1,1.68,249.0,31.0,940.0,831.0,0.0
89,2021-05-04 17:59:59,18.5,1.58,223.0,30.0,940.0,672.0,0.0
90,2021-05-04 18:59:59,18.4,2.18,194.0,29.0,939.0,484.0,0.0
91,2021-05-04 19:59:59,18.2,1.78,186.0,30.0,939.0,266.0,0.0
92,2021-05-04 20:59:59,17.3,1.57,240.0,33.0,939.0,43.0,0.0
93,2021-05-04 21:59:59,15.4,1.67,192.0,41.0,939.0,0.0,0.0
94,2021-05-04 22:59:59,14.8,0.75,188.0,42.0,940.0,0.0,0.0
95,2021-05-04 23:59:59,14.1,0.38,170.0,44.0,940.0,0.0,0.0
96,2021-05-05 00:59:59,13.8,1.0,277.0,46.0,940.0,0.0,0.0
97,2021-05-05 01:59:59,13.1,1.02,278.0,47.0,940.0,0.0,0.0
98,2021-05-05 02:59:59,12.8,1.03,281.0,42.0,939.0,0.0,0.0
99,2021-05-05 03:59:59,11.9,1.37,282.0,41.0,939.0,0.0,0.0
100,2021-05-05 04:59:59,10.1,0.75,12.0,52.0,939.0,0.0,0.0
101,2021-05-05 05:59:59,8.8,1.07,69.0,68.0,939.0,0.0,0.0
102,2021-05-05 06:59:59,8.6,1.45,28.0,66.0,940.0,0.0,0.0
103,2021-05-05 07:59:59,9.5,0.7,3.0,61.0,940.0,40.0,0.0
104,2021-05-05 08:59:59,11.2,0.87,77.0,53.0,940.0,190.0,0.0
105,2021-05-05 09:59:59,13.0,1.32,37.0,46.0,940.0,389.0,0.0
106,2021-05-05 10:59:59,14.3,1.32,86.0,43.0,941.0,588.0,0.0
107,2021-05-05 11:59:59,15.6,1.47,113.0,39.0,941.0,758.0,0.0
108,2021-05-05 12:59:59,17.5,1.22,207.0,33.0,941.0,880.0,0.0
109,2021-05-05 13:59:59,18.3,1.73,157.0,32.0,940.0,950.0,0.0
110,2021-05-05 14:59:59,19.2,1.78,211.0,30.0,940.0,977.0,0.0
111,2021-05-05 15:59:59,20.2,1.97,201.0,29.0,940.0,930.0,0.0
112,2021-05-05 16:59:59,20.5,1.97,173.0,28.0,939.0,827.0,0.0
113,2021-05-05 17:59:59,20.8,2.25,216.0,26.0,939.0,674.0,0.0
114,2021-05-05 18:59:59,21.1,2.05,243.0,25.0,939.0,482.0,0.0
115,2021-05-05 19:59:59,20.9,2.05,185.0,25.0,939.0,270.0,0.0
116,2021-05-05 20:59:59,20.1,1.62,230.0,26.0,939.0,74.0,0.0
117,2021-05-05 21:59:59,18.7,1.57,234.0,31.0,939.0,0.0,0.0
118,2021-05-05 22:59:59,17.7,1.18,289.0,37.0,940.0,0.0,0.0
119,2021-05-05 23:59:59,16.8,0.68,26.0,39.0,940.0,0.0,0.0
120,2021-05-06 00:59:59,15.4,1.67,5.0,40.0,940.0,0.0,0.0
121,2021-05-06 01:59:59,14.2,1.27,15.0,43.0,940.0,0.0,0.0
122,2021-05-06 02:59:59,13.3,0.55,7.0,47.0,940.0,0.0,0.0
123,2021-05-06 03:59:59,12.6,0.65,53.0,52.0,940.0,0.0,0.0
124,2021-05-06 04:59:59,12.0,0.48,18.0,55.0,940.0,0.0,0.0
125,2021-05-06 05:59:59,11.1,0.58,33.0,59.0,939.0,0.0,0.0
126,2021-05-06 06:59:59,10.1,0.72,5.0,63.0,939.0,0.0,0.0
127,2021-05-06 07:59:59,10.4,1.12,0.0,62.0,940.0,45.0,0.0
128,2021-05-06 08:59:59,12.6,0.87,17.0,54.0,940.0,192.0,0.0
129,2021-05-06 09:59:59,13.6,1.17,80.0,51.0,940.0,375.0,0.0
130,2021-05-06 10:59:59,15.7,0.97,80.0,47.0,941.0,592.0,0.0
131,2021-05-06 11:59:59,16.5,1.67,157.0,46.0,941.0,763.0,0.0
132,2021-05-06 12:59:59,18.0,1.95,210.0,40.0,941.0,887.0,0.0
133,2021-05-06 13:59:59,19.6,2.13,140.0,35.0,940.0,960.0,0.0
134,2021-05-06 14:59:59,20.5,2.98,250.0,30.0,940.0,982.0,0.0
135,2021-05-06 15:59:59,21.2,3.03,255.0,27.0,940.0,937.0,0.0
136,2021-05-06 16:59:59,21.8,3.25,243.0,30.0,939.0,831.0,0.0
137,2021-05-06 17:59:59,21.8,3.52,242.0,28.0,939.0,684.0,0.0
138,2021-05-06 18:59:59,21.8,3.48,233.0,28.0,939.0,491.0,0.0
139,2021-05-06 19:59:59,21.5,3.43,230.0,30.0,939.0,274.0,0.0
140,2021-05-06 20:59:59,20.5,3.47,249.0,31.0,939.0,68.0,0.0
141,2021-05-06 21:59:59,19.2,2.93,284.0,34.0,940.0,0.0,0.0
142,2021-05-06 22:59:59,18.4,2.1,270.0,28.0,941.0,0.0,0.0
143,2021-05-06 23:59:59,17.3,2.12,281.0,30.0,941.0,0.0,0.0
144,2021-05-07 00:59:59,16.4,2.23,271.0,34.0,941.0,0.0,0.0
145,2021-05-07 01:59:59,15.7,1.8,265.0,38.0,941.0,0.0,0.0
146,2021-05-07 02:59:59,15.3,1.17,45.0,43.0,941.0,0.0,0.0
147,2021-05-07 03:59:59,14.3,1.05,185.0,48.0,941.0,0.0,0.0
148,2021-05-07 04:59:59,13.5,0.6,138.0,52.0,941.0,0.0,0.0
149,2021-05-07 05:59:59,12.3,1.02,81.0,50.0,941.0,0.0,0.0
150,2021-05-07 06:59:59,12.6,0.72,73.0,47.0,941.0,0.0,0.0
151,2021-05-07 07:59:59,13.5,0.33,103.0,47.0,941.0,43.0,0.0
152,2021-05-07 08:59:59,13.7,1.23,141.0,50.0,942.0,192.0,0.0
153,2021-05-07 09:59:59,14.5,1.22,126.0,51.0,942.0,393.0,0.0
154,2021-05-07 10:59:59,16.2,1.55,139.0,48.0,942.0,587.0,0.0
155,2021-05-07 11:59:59,17.2,1.67,184.0,47.0,942.0,750.0,0.0
156,2021-05-07 12:59:59,18.6,1.87,127.0,44.0,942.0,876.0,0.0
157,2021-05-07 13:59:59,20.3,1.62,147.0,38.0,942.0,944.0,0.0
158,2021-05-07 14:59:59,22.0,1.62,62.0,30.0,941.0,963.0,0.0
159,2021-05-07 15:59:59,22.4,2.08,189.0,29.0,941.0,921.0,0.0
160,2021-05-07 16:59:59,23.0,2.1,136.0,28.0,940.0,818.0,0.0
161,2021-05-07 17:59:59,23.2,2.38,167.0,26.0,940.0,670.0,0.0
162,2021-05-07 18:59:59,23.6,1.72,133.0,26.0,940.0,479.0,0.0
163,2021-05-07 19:59:59,23.2,1.98,139.0,26.0,940.0,272.0,0.0
164,2021-05-07 20:59:59,22.6,2.0,175.0,25.0,940.0,82.0,0.0
165,2021-05-07 21:59:59,21.3,2.07,267.0,26.0,940.0,0.0,0.0
166,2021-05-07 22:59:59,20.1,1.88,259.0,31.0,940.0,0.0,0.0
167,2021-05-07 23:59:59,19.1,1.5,275.0,34.0,940.0,0.0,0.0
168,2021-05-08 00:59:59,18.4,1.1,226.0,36.0,941.0,0.0,0.0
169,2021-05-08 01:59:59,17.1,1.25,195.0,41.0,940.0,0.0,0.0
170,2021-05-08 02:59:59,15.8,0.72,188.0,46.0,940.0,0.0,0.0
171,2021-05-08 03:59:59,14.7,0.87,55.0,49.0,940.0,0.0,0.0
172,2021-05-08 04:59:59,13.5,0.78,128.0,54.0,940.0,0.0,0.0
173,2021-05-08 05:59:59,12.6,0.87,136.0,58.0,940.0,0.0,0.0
174,2021-05-08 06:59:59,12.6,0.67,134.0,57.0,940.0,1.0,0.0
175,2021-05-08 07:59:59,13.2,0.23,66.0,56.0,940.0,43.0,0.0
176,2021-05-08 08:59:59,15.1,0.57,72.0,53.0,940.0,193.0,0.0
177,2021-05-08 09:59:59,16.0,1.08,97.0,50.0,940.0,397.0,0.0
178,2021-05-08 10:59:59,16.7,1.55,114.0,48.0,940.0,571.0,0.0
179,2021-05-08 11:59:59,18.3,1.63,115.0,44.0,940.0,682.0,0.0
180,2021-05-08 12:59:59,20.1,2.18,148.0,40.0,939.0,850.0,0.0
181,2021-05-08 13:59:59,22.0,2.47,161.0,32.0,939.0,929.0,0.0
182,2021-05-08 14:59:59,22.9,3.55,172.0,27.0,938.0,965.0,0.0
183,2021-05-08 15:59:59,23.5,4.48,164.0,23.0,937.0,895.0,0.0
